2023-02-22-02:42:16.841-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.06
2023-02-22-02:42:17.000-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:17.157-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.34
2023-02-22-02:42:17.321-UTC 62.80 63.06 63.21 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:17.477-UTC 63.08 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:17.632-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.34
2023-02-22-02:42:17.789-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:17.944-UTC 62.80 63.06 63.21 63.34 60.81 62.27 64.40 63.34
2023-02-22-02:42:18.100-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:18.258-UTC 62.80 63.06 63.21 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:18.417-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:18.576-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:18.734-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.06
2023-02-22-02:42:18.891-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.06
2023-02-22-02:42:19.050-UTC 62.80 62.74 63.21 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:19.212-UTC 63.08 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:19.373-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:19.534-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.41
2023-02-22-02:42:19.693-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.06
2023-02-22-02:42:19.849-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:20.006-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:20.164-UTC 62.80 62.74 63.54 63.34 61.13 62.54 64.40 63.06
2023-02-22-02:42:20.321-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:20.483-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.06
2023-02-22-02:42:20.638-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:20.794-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.34
2023-02-22-02:42:20.950-UTC 62.80 63.06 63.54 63.34 61.13 62.54 64.40 63.06
2023-02-22-02:42:21.107-UTC 62.80 63.06 63.21 63.34 60.81 62.27 64.40 63.06
2023-02-22-02:42:21.267-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:21.427-UTC 62.80 62.74 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:21.585-UTC 63.08 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:21.744-UTC 62.80 63.06 63.21 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:21.899-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
2023-02-22-02:42:22.056-UTC 62.80 63.06 63.54 63.34 60.81 62.27 64.40 63.34
2023-02-22-02:42:22.230-UTC 62.80 63.06 63.54 63.34 61.13 62.27 64.40 63.34
