2023-04-02 02:17:27,766 - [INFO]: step = 100
2023-04-02 02:17:27,766 - [INFO]: trainloss = 10.3016943359375
2023-04-02 02:17:27,766 - [INFO]: speed = 0.15318338632583617
--
2023-04-02 02:17:41,120 - [INFO]: step = 200
2023-04-02 02:17:41,120 - [INFO]: trainloss = 9.17611572265625
2023-04-02 02:17:41,121 - [INFO]: speed = 0.13348585605621338
--
2023-04-02 02:17:54,679 - [INFO]: step = 300
2023-04-02 02:17:54,680 - [INFO]: trainloss = 8.376926879882813
2023-04-02 02:17:54,680 - [INFO]: speed = 0.13555941581726075
--
2023-04-02 02:18:08,300 - [INFO]: step = 400
2023-04-02 02:18:08,301 - [INFO]: trainloss = 7.927437133789063
2023-04-02 02:18:08,301 - [INFO]: speed = 0.1361667776107788
--
2023-04-02 02:18:21,862 - [INFO]: step = 500
2023-04-02 02:18:21,862 - [INFO]: trainloss = 7.72490478515625
2023-04-02 02:18:21,862 - [INFO]: speed = 0.1355729031562805
--
2023-04-02 02:18:35,509 - [INFO]: step = 600
2023-04-02 02:18:35,510 - [INFO]: trainloss = 7.602274780273437
2023-04-02 02:18:35,510 - [INFO]: speed = 0.13642637252807618
--
2023-04-02 02:18:49,106 - [INFO]: step = 700
2023-04-02 02:18:49,106 - [INFO]: trainloss = 7.540569458007813
2023-04-02 02:18:49,107 - [INFO]: speed = 0.13592761516571045
--
2023-04-02 02:19:02,704 - [INFO]: step = 800
2023-04-02 02:19:02,704 - [INFO]: trainloss = 7.520694580078125
2023-04-02 02:19:02,704 - [INFO]: speed = 0.13594130277633668
--
2023-04-02 02:19:16,290 - [INFO]: step = 900
2023-04-02 02:19:16,290 - [INFO]: trainloss = 7.44997802734375
2023-04-02 02:19:16,290 - [INFO]: speed = 0.13582279682159423
--
2023-04-02 02:19:29,845 - [INFO]: step = 1000
2023-04-02 02:19:29,845 - [INFO]: trainloss = 7.437996215820313
2023-04-02 02:19:29,846 - [INFO]: speed = 0.13551946878433227
--
2023-04-02 02:19:43,430 - [INFO]: step = 1100
2023-04-02 02:19:43,431 - [INFO]: trainloss = 7.353238525390625
2023-04-02 02:19:43,431 - [INFO]: speed = 0.13581887006759644
--
2023-04-02 02:19:57,027 - [INFO]: step = 1200
2023-04-02 02:19:57,028 - [INFO]: trainloss = 7.331095581054687
2023-04-02 02:19:57,028 - [INFO]: speed = 0.13593657732009887
--
2023-04-02 02:20:10,603 - [INFO]: step = 1300
2023-04-02 02:20:10,603 - [INFO]: trainloss = 7.315343017578125
