2023-04-02 02:54:05,869 - [INFO]: step = 100
2023-04-02 02:54:05,869 - [INFO]: trainloss = 9.809005737304688
2023-04-02 02:54:05,870 - [INFO]: speed = 0.47323156356811524
--
2023-04-02 02:54:51,210 - [INFO]: step = 200
2023-04-02 02:54:51,210 - [INFO]: trainloss = 8.077034301757813
2023-04-02 02:54:51,211 - [INFO]: speed = 0.4533488893508911
--
2023-04-02 02:55:36,573 - [INFO]: step = 300
2023-04-02 02:55:36,573 - [INFO]: trainloss = 7.454409790039063
2023-04-02 02:55:36,573 - [INFO]: speed = 0.45359584331512454
--
2023-04-02 02:56:21,908 - [INFO]: step = 400
2023-04-02 02:56:21,908 - [INFO]: trainloss = 7.29519775390625
2023-04-02 02:56:21,908 - [INFO]: speed = 0.4533127045631409
--
2023-04-02 02:57:07,233 - [INFO]: step = 500
2023-04-02 02:57:07,233 - [INFO]: trainloss = 7.202039794921875
2023-04-02 02:57:07,233 - [INFO]: speed = 0.4532171368598938
--
2023-04-02 02:57:52,554 - [INFO]: step = 600
2023-04-02 02:57:52,554 - [INFO]: trainloss = 7.08231201171875
2023-04-02 02:57:52,554 - [INFO]: speed = 0.4531802582740784
--
2023-04-02 02:58:37,837 - [INFO]: step = 700
2023-04-02 02:58:37,837 - [INFO]: trainloss = 6.970760498046875
2023-04-02 02:58:37,838 - [INFO]: speed = 0.45280467748641967
--
2023-04-02 02:59:23,139 - [INFO]: step = 800
2023-04-02 02:59:23,140 - [INFO]: trainloss = 6.887099609375
2023-04-02 02:59:23,140 - [INFO]: speed = 0.4529894375801086
--
2023-04-02 03:00:08,480 - [INFO]: step = 900
2023-04-02 03:00:08,480 - [INFO]: trainloss = 6.824180908203125
2023-04-02 03:00:08,480 - [INFO]: speed = 0.45336421251297
--
2023-04-02 03:00:53,806 - [INFO]: step = 1000
2023-04-02 03:00:53,806 - [INFO]: trainloss = 6.738668212890625
2023-04-02 03:00:53,807 - [INFO]: speed = 0.4532299876213074
--
2023-04-02 03:01:39,106 - [INFO]: step = 1100
2023-04-02 03:01:39,107 - [INFO]: trainloss = 6.6827734375
2023-04-02 03:01:39,107 - [INFO]: speed = 0.45296842336654664
--
2023-04-02 03:02:24,424 - [INFO]: step = 1200
2023-04-02 03:02:24,425 - [INFO]: trainloss = 6.619462280273438
2023-04-02 03:02:24,425 - [INFO]: speed = 0.4531448078155518
--
2023-04-02 03:03:09,752 - [INFO]: step = 1300
2023-04-02 03:03:09,752 - [INFO]: trainloss = 6.5763916015625
2023-04-02 03:03:09,752 - [INFO]: speed = 0.4532394051551819
--
