2023-04-02 02:09:06,523 - [INFO]: step = 100
2023-04-02 02:09:06,524 - [INFO]: trainloss = 10.701396484375
2023-04-02 02:09:06,524 - [INFO]: speed = 0.0978934669494629
--
2023-04-02 02:09:14,545 - [INFO]: step = 200
2023-04-02 02:09:14,546 - [INFO]: trainloss = 9.73390380859375
2023-04-02 02:09:14,546 - [INFO]: speed = 0.08016344308853149
--
2023-04-02 02:09:22,530 - [INFO]: step = 300
2023-04-02 02:09:22,530 - [INFO]: trainloss = 9.293801879882812
2023-04-02 02:09:22,530 - [INFO]: speed = 0.07980583190917968
--
2023-04-02 02:09:30,299 - [INFO]: step = 400
2023-04-02 02:09:30,299 - [INFO]: trainloss = 9.008218994140625
2023-04-02 02:09:30,299 - [INFO]: speed = 0.07765788793563842
--
2023-04-02 02:09:38,068 - [INFO]: step = 500
2023-04-02 02:09:38,068 - [INFO]: trainloss = 8.754619140625
2023-04-02 02:09:38,068 - [INFO]: speed = 0.07765676498413086
--
2023-04-02 02:09:45,837 - [INFO]: step = 600
2023-04-02 02:09:45,837 - [INFO]: trainloss = 8.566405639648437
2023-04-02 02:09:45,838 - [INFO]: speed = 0.07765831232070923
--
2023-04-02 02:09:53,591 - [INFO]: step = 700
2023-04-02 02:09:53,591 - [INFO]: trainloss = 8.408629760742187
2023-04-02 02:09:53,592 - [INFO]: speed = 0.07750713586807251
--
2023-04-02 02:10:01,355 - [INFO]: step = 800
2023-04-02 02:10:01,355 - [INFO]: trainloss = 8.271294555664063
2023-04-02 02:10:01,356 - [INFO]: speed = 0.07760916233062744
--
2023-04-02 02:10:09,122 - [INFO]: step = 900
2023-04-02 02:10:09,122 - [INFO]: trainloss = 8.160335083007812
2023-04-02 02:10:09,122 - [INFO]: speed = 0.07763353109359741
--
2023-04-02 02:10:16,915 - [INFO]: step = 1000
2023-04-02 02:10:16,916 - [INFO]: trainloss = 8.087767333984376
2023-04-02 02:10:16,916 - [INFO]: speed = 0.07790728569030762
--
2023-04-02 02:10:24,788 - [INFO]: step = 1100
2023-04-02 02:10:24,789 - [INFO]: trainloss = 8.009203491210938
2023-04-02 02:10:24,789 - [INFO]: speed = 0.07869920969009399
--
2023-04-02 02:10:32,545 - [INFO]: step = 1200
2023-04-02 02:10:32,546 - [INFO]: trainloss = 7.920919799804688
2023-04-02 02:10:32,546 - [INFO]: speed = 0.0775314736366272
--
2023-04-02 02:10:40,313 - [INFO]: step = 1300
2023-04-02 02:10:40,314 - [INFO]: trainloss = 7.8977734375
2023-04-02 02:10:40,314 - [INFO]: speed = 0.07764771938323975
--
2023-04-02 02:10:48,467 - [INFO]: step = 1400
2023-04-02 02:10:48,467 - [INFO]: trainloss = 7.855480346679688
2023-04-02 02:10:48,468 - [INFO]: speed = 0.0815064263343811
--
2023-04-02 02:10:56,223 - [INFO]: step = 1500
2023-04-02 02:10:56,223 - [INFO]: trainloss = 7.85419921875
2023-04-02 02:10:56,223 - [INFO]: speed = 0.07752206563949585
--
2023-04-02 02:11:03,979 - [INFO]: step = 1600
2023-04-02 02:11:03,979 - [INFO]: trainloss = 7.828179931640625
2023-04-02 02:11:03,979 - [INFO]: speed = 0.07752917051315307
--
2023-04-02 02:11:11,746 - [INFO]: step = 1700
2023-04-02 02:11:11,746 - [INFO]: trainloss = 7.782100219726562
2023-04-02 02:11:11,747 - [INFO]: speed = 0.07764105319976806
--
2023-04-02 02:11:19,493 - [INFO]: step = 1800
2023-04-02 02:11:19,493 - [INFO]: trainloss = 7.734832763671875
2023-04-02 02:11:19,493 - [INFO]: speed = 0.07742965221405029
--
2023-04-02 02:11:27,251 - [INFO]: step = 1900
2023-04-02 02:11:27,251 - [INFO]: trainloss = 7.747500610351563
2023-04-02 02:11:27,251 - [INFO]: speed = 0.07752454280853271
--
2023-04-02 02:11:35,028 - [INFO]: step = 2000
2023-04-02 02:11:35,028 - [INFO]: trainloss = 7.734158935546875
2023-04-02 02:11:35,028 - [INFO]: speed = 0.07773946285247803
--
2023-04-02 02:11:42,795 - [INFO]: step = 2100
2023-04-02 02:11:42,795 - [INFO]: trainloss = 7.695848999023437
2023-04-02 02:11:42,796 - [INFO]: speed = 0.07764188289642333
--
2023-04-02 02:11:50,548 - [INFO]: step = 2200
2023-04-02 02:11:50,548 - [INFO]: trainloss = 7.649407958984375
2023-04-02 02:11:50,548 - [INFO]: speed = 0.07749037504196167
--
2023-04-02 02:11:58,295 - [INFO]: step = 2300
2023-04-02 02:11:58,295 - [INFO]: trainloss = 7.655891723632813
2023-04-02 02:11:58,295 - [INFO]: speed = 0.07743690729141235
--
2023-04-02 02:12:06,036 - [INFO]: step = 2400
2023-04-02 02:12:06,036 - [INFO]: trainloss = 7.65576416015625
2023-04-02 02:12:06,037 - [INFO]: speed = 0.07738463401794433
--
2023-04-02 02:12:13,774 - [INFO]: step = 2500
2023-04-02 02:12:13,774 - [INFO]: trainloss = 7.628571166992187
2023-04-02 02:12:13,774 - [INFO]: speed = 0.0773464322090149
--
2023-04-02 02:12:21,513 - [INFO]: step = 2600
2023-04-02 02:12:21,514 - [INFO]: trainloss = 7.629314575195313
2023-04-02 02:12:21,514 - [INFO]: speed = 0.07736581087112426
--
2023-04-02 02:12:29,265 - [INFO]: step = 2700
2023-04-02 02:12:29,266 - [INFO]: trainloss = 7.62530517578125
2023-04-02 02:12:29,266 - [INFO]: speed = 0.07748831033706666
--
2023-04-02 02:12:37,033 - [INFO]: step = 2800
2023-04-02 02:12:37,034 - [INFO]: trainloss = 7.638571166992188
2023-04-02 02:12:37,034 - [INFO]: speed = 0.07764672517776489
--
2023-04-02 02:12:44,798 - [INFO]: step = 2900
2023-04-02 02:12:44,798 - [INFO]: trainloss = 7.584736938476563
2023-04-02 02:12:44,798 - [INFO]: speed = 0.07760942220687866
--
2023-04-02 02:12:52,550 - [INFO]: step = 3000
2023-04-02 02:12:52,550 - [INFO]: trainloss = 7.57691650390625
2023-04-02 02:12:52,551 - [INFO]: speed = 0.07749240398406983
--
2023-04-02 02:13:00,309 - [INFO]: step = 3100
2023-04-02 02:13:00,309 - [INFO]: trainloss = 7.5617919921875
2023-04-02 02:13:00,309 - [INFO]: speed = 0.07755704164505005
--
2023-04-02 02:13:08,097 - [INFO]: step = 3200
2023-04-02 02:13:08,098 - [INFO]: trainloss = 7.593718872070313
2023-04-02 02:13:08,098 - [INFO]: speed = 0.07785270690917968
--
2023-04-02 02:13:15,872 - [INFO]: step = 3300
2023-04-02 02:13:15,872 - [INFO]: trainloss = 7.5623828125
2023-04-02 02:13:15,872 - [INFO]: speed = 0.07771673440933227
--
2023-04-02 02:13:23,622 - [INFO]: step = 3400
2023-04-02 02:13:23,622 - [INFO]: trainloss = 7.587412719726562
2023-04-02 02:13:23,622 - [INFO]: speed = 0.07747166872024536
--
2023-04-02 02:13:31,368 - [INFO]: step = 3500
2023-04-02 02:13:31,368 - [INFO]: trainloss = 7.5547021484375
2023-04-02 02:13:31,368 - [INFO]: speed = 0.07742520332336426
--
2023-04-02 02:13:39,134 - [INFO]: step = 3600
2023-04-02 02:13:39,134 - [INFO]: trainloss = 7.559390258789063
2023-04-02 02:13:39,134 - [INFO]: speed = 0.07763070106506348
--
2023-04-02 02:13:46,907 - [INFO]: step = 3700
2023-04-02 02:13:46,908 - [INFO]: trainloss = 7.563823852539063
2023-04-02 02:13:46,908 - [INFO]: speed = 0.07770731210708619
--
2023-04-02 02:13:54,667 - [INFO]: step = 3800
2023-04-02 02:13:54,667 - [INFO]: trainloss = 7.591375122070312
2023-04-02 02:13:54,667 - [INFO]: speed = 0.0775611424446106
--
2023-04-02 02:14:02,427 - [INFO]: step = 3900
2023-04-02 02:14:02,428 - [INFO]: trainloss = 7.561942138671875
2023-04-02 02:14:02,428 - [INFO]: speed = 0.07757394313812256
--
2023-04-02 02:14:10,195 - [INFO]: step = 4000
2023-04-02 02:14:10,195 - [INFO]: trainloss = 7.557306518554688
2023-04-02 02:14:10,196 - [INFO]: speed = 0.0776464581489563
--
