Epoch: [0][    1/20019]	Time  0.000 ( 0.000)	Data 0.000168 (0.000168)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5        0 (       0)
Epoch: [0][  129/20019]	Time  0.000 ( 0.000)	Data   0.0106 ( 0.00543)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    1.562 ( 0.08479)	Acc@5    1.562 (  0.3997)
Epoch: [0][  257/20019]	Time  0.000 ( 0.000)	Data    0.021 (  0.0106)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.04864)	Acc@5    1.562 (  0.4073)
Epoch: [0][  385/20019]	Time  0.000 ( 0.000)	Data   0.0315 (  0.0158)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08117)	Acc@5        0 (  0.4586)
Epoch: [0][  513/20019]	Time  0.000 ( 0.000)	Data   0.0419 (  0.0211)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.07919)	Acc@5        0 (   0.463)
Epoch: [0][  641/20019]	Time  0.000 ( 0.000)	Data   0.0524 (  0.0263)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08288)	Acc@5        0 (  0.4583)
Epoch: [0][  769/20019]	Time  0.000 ( 0.000)	Data   0.0628 (  0.0315)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08331)	Acc@5        0 (   0.449)
Epoch: [0][  897/20019]	Time  0.000 ( 0.000)	Data   0.0733 (  0.0367)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.07839)	Acc@5        0 (  0.4459)
Epoch: [0][ 1025/20019]	Time  0.000 ( 0.000)	Data   0.0838 (   0.042)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.07774)	Acc@5        0 (  0.4527)
Epoch: [0][ 1153/20019]	Time  0.000 ( 0.000)	Data   0.0943 (  0.0472)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.0786)	Acc@5        0 (   0.454)
Epoch: [0][ 1281/20019]	Time  0.000 ( 0.000)	Data    0.105 (  0.0524)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.07684)	Acc@5        0 (  0.4562)
Epoch: [0][ 1409/20019]	Time  0.000 ( 0.000)	Data    0.115 (  0.0576)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.0743)	Acc@5        0 (  0.4558)
Epoch: [0][ 1537/20019]	Time  0.000 ( 0.000)	Data    0.126 (  0.0629)	Loss 6.9078e+00 (6.9078e+00)	Acc@1    1.562 ( 0.07624)	Acc@5    1.562 (  0.4595)
Epoch: [0][ 1665/20019]	Time  0.000 ( 0.000)	Data    0.136 (  0.0681)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.07789)	Acc@5        0 (  0.4673)
Epoch: [0][ 1793/20019]	Time  0.000 ( 0.000)	Data    0.147 (  0.0733)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08192)	Acc@5        0 (  0.4723)
Epoch: [0][ 1921/20019]	Time  0.000 ( 0.000)	Data    0.157 (  0.0786)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08134)	Acc@5        0 (  0.4701)
Epoch: [0][ 2049/20019]	Time  0.000 ( 0.000)	Data    0.167 (  0.0838)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    1.562 ( 0.08388)	Acc@5    1.562 (  0.4713)
Epoch: [0][ 2177/20019]	Time  0.000 ( 0.000)	Data    0.178 (   0.089)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08469)	Acc@5        0 (   0.478)
Epoch: [0][ 2305/20019]	Time  0.000 ( 0.000)	Data    0.188 (  0.0942)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08541)	Acc@5        0 (  0.4867)
Epoch: [0][ 2433/20019]	Time  0.000 ( 0.000)	Data    0.199 (  0.0995)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08541)	Acc@5        0 (  0.4868)
Epoch: [0][ 2561/20019]	Time  0.000 ( 0.000)	Data    0.209 (   0.105)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08664)	Acc@5    1.562 (  0.4936)
Epoch: [0][ 2689/20019]	Time  0.000 ( 0.000)	Data     0.22 (    0.11)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08716)	Acc@5        0 (   0.491)
Epoch: [0][ 2817/20019]	Time  0.000 ( 0.000)	Data     0.23 (   0.115)	Loss 6.9078e+00 (6.9078e+00)	Acc@1    1.562 ( 0.08708)	Acc@5    1.562 (  0.4909)
Epoch: [0][ 2945/20019]	Time  0.000 ( 0.000)	Data     0.24 (    0.12)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08542)	Acc@5        0 (  0.4876)
Epoch: [0][ 3073/20019]	Time  0.000 ( 0.000)	Data    0.251 (   0.126)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0844)	Acc@5    1.562 (  0.4881)
Epoch: [0][ 3201/20019]	Time  0.000 ( 0.000)	Data    0.261 (   0.131)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08542)	Acc@5        0 (  0.4876)
Epoch: [0][ 3329/20019]	Time  0.000 ( 0.000)	Data    0.272 (   0.136)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08448)	Acc@5    1.562 (   0.491)
Epoch: [0][ 3457/20019]	Time  0.000 ( 0.000)	Data    0.282 (   0.141)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08316)	Acc@5        0 (  0.4931)
Epoch: [0][ 3585/20019]	Time  0.000 ( 0.000)	Data    0.292 (   0.146)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08325)	Acc@5        0 (  0.4929)
Epoch: [0][ 3713/20019]	Time  0.000 ( 0.000)	Data    0.303 (   0.152)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08332)	Acc@5        0 (  0.4915)
Epoch: [0][ 3841/20019]	Time  0.000 ( 0.000)	Data    0.313 (   0.157)	Loss 6.9079e+00 (6.9078e+00)	Acc@1        0 ( 0.08177)	Acc@5    1.562 (  0.4914)
Epoch: [0][ 3969/20019]	Time  0.000 ( 0.000)	Data    0.323 (   0.162)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08307)	Acc@5        0 (  0.4925)
Epoch: [0][ 4097/20019]	Time  0.000 ( 0.000)	Data    0.333 (   0.167)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0839)	Acc@5        0 (   0.492)
Epoch: [0][ 4225/20019]	Time  0.000 ( 0.000)	Data    0.343 (   0.172)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08358)	Acc@5    1.562 (  0.4911)
Epoch: [0][ 4353/20019]	Time  0.000 ( 0.000)	Data    0.354 (   0.178)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08399)	Acc@5        0 (  0.4875)
Epoch: [0][ 4481/20019]	Time  0.000 ( 0.000)	Data    0.364 (   0.183)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08369)	Acc@5        0 (  0.4885)
Epoch: [0][ 4609/20019]	Time  0.000 ( 0.000)	Data    0.374 (   0.188)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08306)	Acc@5    1.562 (  0.4872)
Epoch: [0][ 4737/20019]	Time  0.000 ( 0.000)	Data    0.384 (   0.193)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08378)	Acc@5    1.562 (  0.4859)
Epoch: [0][ 4865/20019]	Time  0.000 ( 0.000)	Data    0.395 (   0.198)	Loss 6.9079e+00 (6.9078e+00)	Acc@1        0 ( 0.08415)	Acc@5        0 (  0.4888)
Epoch: [0][ 4993/20019]	Time  0.000 ( 0.000)	Data    0.405 (   0.203)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08449)	Acc@5        0 (  0.4872)
Epoch: [0][ 5121/20019]	Time  0.000 ( 0.000)	Data    0.415 (   0.209)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08299)	Acc@5        0 (  0.4833)
Epoch: [0][ 5249/20019]	Time  0.000 ( 0.000)	Data    0.425 (   0.214)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08186)	Acc@5    1.562 (  0.4849)
Epoch: [0][ 5377/20019]	Time  0.000 ( 0.000)	Data    0.436 (   0.219)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08137)	Acc@5        0 (  0.4838)
Epoch: [0][ 5505/20019]	Time  0.000 ( 0.000)	Data    0.446 (   0.224)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08089)	Acc@5        0 (  0.4837)
Epoch: [0][ 5633/20019]	Time  0.000 ( 0.000)	Data    0.456 (   0.229)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08155)	Acc@5        0 (   0.484)
Epoch: [0][ 5761/20019]	Time  0.000 ( 0.000)	Data    0.466 (   0.234)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08245)	Acc@5        0 (  0.4836)
Epoch: [0][ 5889/20019]	Time  0.000 ( 0.000)	Data    0.477 (    0.24)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08225)	Acc@5        0 (  0.4858)
Epoch: [0][ 6017/20019]	Time  0.000 ( 0.000)	Data    0.487 (   0.245)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08258)	Acc@5        0 (  0.4848)
Epoch: [0][ 6145/20019]	Time  0.000 ( 0.000)	Data    0.497 (    0.25)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08213)	Acc@5        0 (  0.4846)
Epoch: [0][ 6273/20019]	Time  0.000 ( 0.000)	Data    0.507 (   0.255)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.0812)	Acc@5    1.562 (   0.484)
Epoch: [0][ 6401/20019]	Time  0.000 ( 0.000)	Data    0.517 (    0.26)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08104)	Acc@5    3.125 (  0.4845)
Epoch: [0][ 6529/20019]	Time  0.000 ( 0.000)	Data    0.528 (   0.265)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08256)	Acc@5        0 (  0.4853)
Epoch: [0][ 6657/20019]	Time  0.000 ( 0.000)	Data    0.538 (    0.27)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08215)	Acc@5        0 (  0.4837)
Epoch: [0][ 6785/20019]	Time  0.000 ( 0.000)	Data    0.549 (   0.276)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08221)	Acc@5        0 (  0.4834)
