Epoch: [0][   1/1252]	Time  0.000 ( 0.000)	Data        0 (       0)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5    0.293 (   0.293)
Epoch: [0][ 129/1252]	Time  0.000 ( 0.000)	Data  0.00246 (  0.0012)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1014)	Acc@5   0.3906 (  0.4875)
Epoch: [0][ 257/1252]	Time  0.000 ( 0.000)	Data    0.005 ( 0.00249)	Loss 6.9078e+00 (6.9078e+00)	Acc@1  0.09766 ( 0.09994)	Acc@5  0.09766 (  0.4944)
Epoch: [0][ 385/1252]	Time  0.000 ( 0.000)	Data  0.00701 ( 0.00368)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (   0.102)	Acc@5   0.3906 (  0.4951)
Epoch: [0][ 513/1252]	Time  0.000 ( 0.000)	Data  0.00947 ( 0.00482)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09975)	Acc@5   0.7812 (  0.5007)
Epoch: [0][ 641/1252]	Time  0.000 ( 0.000)	Data    0.012 ( 0.00601)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 ( 0.09888)	Acc@5   0.6836 (  0.5015)
Epoch: [0][ 769/1252]	Time  0.000 ( 0.000)	Data   0.0146 ( 0.00722)	Loss 6.9077e+00 (6.9078e+00)	Acc@1  0.09766 (  0.1017)	Acc@5   0.5859 (  0.5043)
Epoch: [0][ 897/1252]	Time  0.000 ( 0.000)	Data   0.0172 ( 0.00846)	Loss 6.9078e+00 (6.9078e+00)	Acc@1    0.293 (  0.1006)	Acc@5   0.4883 (   0.502)
Epoch: [0][1025/1252]	Time  0.000 ( 0.000)	Data   0.0198 ( 0.00971)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1002)	Acc@5   0.3906 (  0.5051)
Epoch: [0][1153/1252]	Time  0.000 ( 0.000)	Data   0.0223 (   0.011)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1013)	Acc@5   0.4883 (  0.5068)
Epoch: [1][   1/1252]	Time  0.000 ( 0.000)	Data   0.0243 (  0.0243)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5   0.3906 (  0.3906)
Epoch: [1][ 129/1252]	Time  0.000 ( 0.000)	Data   0.0268 (  0.0255)	Loss 6.9078e+00 (6.9078e+00)	Acc@1  0.09766 (  0.0969)	Acc@5   0.8789 (  0.4822)
Epoch: [1][ 257/1252]	Time  0.000 ( 0.000)	Data   0.0294 (  0.0268)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.3906 ( 0.09956)	Acc@5   0.8789 (  0.5012)
Epoch: [1][ 385/1252]	Time  0.000 ( 0.000)	Data    0.032 (  0.0281)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    0.293 ( 0.09816)	Acc@5   0.5859 (  0.4913)
Epoch: [1][ 513/1252]	Time  0.000 ( 0.000)	Data   0.0346 (  0.0294)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    0.293 (  0.1022)	Acc@5   0.9766 (   0.502)
Epoch: [1][ 641/1252]	Time  0.000 ( 0.000)	Data   0.0374 (  0.0307)	Loss 6.9078e+00 (6.9078e+00)	Acc@1  0.09766 (  0.1007)	Acc@5   0.6836 (  0.5061)
Epoch: [1][ 769/1252]	Time  0.000 ( 0.000)	Data   0.0401 (  0.0321)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (   0.101)	Acc@5    0.293 (  0.5075)
Epoch: [1][ 897/1252]	Time  0.000 ( 0.000)	Data   0.0428 (  0.0334)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09929)	Acc@5   0.4883 (  0.5067)
Epoch: [1][1025/1252]	Time  0.000 ( 0.000)	Data   0.0459 (  0.0348)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 ( 0.09947)	Acc@5   0.5859 (   0.506)
Epoch: [1][1153/1252]	Time  0.000 ( 0.000)	Data   0.0488 (  0.0362)	Loss 6.9077e+00 (6.9078e+00)	Acc@1  0.09766 (  0.1007)	Acc@5   0.3906 (  0.5059)
      Architecture: CPU
Number of features: 768
 Number of samples: 1281167
  Number of epochs: 2
 Number of weights: 15368
        Total time:    41.05 s ( 100.00 )
           Reading:    15.37 s (  37.43 )
           Loading:  0.05125 s (   0.12 )
        Prediction:    10.49 s (  25.55 )
   Backpropagation:    12.29 s (  29.93 )
