Epoch: [0][    1/20019]	Time  0.000 ( 0.000)	Data 2.17e-05 (2.17e-05)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5        0 (       0)
Epoch: [0][  129/20019]	Time  0.000 ( 0.000)	Data   0.0012 (0.000634)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.07267)	Acc@5        0 (  0.5451)
Epoch: [0][  257/20019]	Time  0.000 ( 0.000)	Data  0.00225 ( 0.00118)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.07904)	Acc@5        0 (  0.5654)
Epoch: [0][  385/20019]	Time  0.000 ( 0.000)	Data  0.00334 ( 0.00171)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.06494)	Acc@5        0 (  0.5073)
Epoch: [0][  513/20019]	Time  0.000 ( 0.000)	Data  0.00443 ( 0.00226)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0731)	Acc@5    1.562 (  0.4965)
Epoch: [0][  641/20019]	Time  0.000 ( 0.000)	Data  0.00565 ( 0.00282)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.06582)	Acc@5    1.562 (  0.4948)
Epoch: [0][  769/20019]	Time  0.000 ( 0.000)	Data  0.00673 ( 0.00339)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.06502)	Acc@5    1.562 (  0.4917)
Epoch: [0][  897/20019]	Time  0.000 ( 0.000)	Data   0.0078 ( 0.00394)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0749)	Acc@5        0 (   0.479)
Epoch: [0][ 1025/20019]	Time  0.000 ( 0.000)	Data  0.00885 ( 0.00449)	Loss 6.9079e+00 (6.9078e+00)	Acc@1        0 ( 0.07622)	Acc@5        0 (  0.4695)
Epoch: [0][ 1153/20019]	Time  0.000 ( 0.000)	Data  0.00986 ( 0.00503)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08266)	Acc@5        0 (  0.4757)
Epoch: [0][ 1281/20019]	Time  0.000 ( 0.000)	Data   0.0113 (  0.0056)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08416)	Acc@5        0 (  0.4769)
Epoch: [0][ 1409/20019]	Time  0.000 ( 0.000)	Data   0.0124 ( 0.00617)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08317)	Acc@5        0 (  0.4658)
Epoch: [0][ 1537/20019]	Time  0.000 ( 0.000)	Data   0.0134 ( 0.00673)	Loss 6.9079e+00 (6.9078e+00)	Acc@1        0 ( 0.08234)	Acc@5        0 (  0.4676)
Epoch: [0][ 1665/20019]	Time  0.000 ( 0.000)	Data   0.0145 ( 0.00728)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08446)	Acc@5    1.562 (  0.4824)
Epoch: [0][ 1793/20019]	Time  0.000 ( 0.000)	Data   0.0157 ( 0.00784)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    1.562 (  0.0854)	Acc@5    1.562 (  0.4819)
Epoch: [0][ 1921/20019]	Time  0.000 ( 0.000)	Data   0.0167 (  0.0084)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08866)	Acc@5        0 (  0.4783)
Epoch: [0][ 2049/20019]	Time  0.000 ( 0.000)	Data   0.0178 ( 0.00895)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.08693)	Acc@5        0 (   0.472)
Epoch: [0][ 2177/20019]	Time  0.000 ( 0.000)	Data   0.0189 ( 0.00951)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.08828)	Acc@5        0 (  0.4744)
Epoch: [0][ 2305/20019]	Time  0.000 ( 0.000)	Data     0.02 (  0.0101)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09355)	Acc@5        0 (  0.4793)
Epoch: [0][ 2433/20019]	Time  0.000 ( 0.000)	Data   0.0211 (  0.0106)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09505)	Acc@5    1.562 (  0.4829)
Epoch: [0][ 2561/20019]	Time  0.000 ( 0.000)	Data   0.0223 (  0.0112)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09518)	Acc@5        0 (  0.4863)
Epoch: [0][ 2689/20019]	Time  0.000 ( 0.000)	Data   0.0233 (  0.0117)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.0953)	Acc@5        0 (  0.4898)
Epoch: [0][ 2817/20019]	Time  0.000 ( 0.000)	Data   0.0244 (  0.0123)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09318)	Acc@5        0 (  0.4887)
Epoch: [0][ 2945/20019]	Time  0.000 ( 0.000)	Data   0.0255 (  0.0128)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09391)	Acc@5        0 (  0.4897)
Epoch: [0][ 3073/20019]	Time  0.000 ( 0.000)	Data   0.0266 (  0.0134)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09356)	Acc@5        0 (  0.4947)
Epoch: [0][ 3201/20019]	Time  0.000 ( 0.000)	Data   0.0277 (  0.0139)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0947)	Acc@5        0 (  0.4974)
Epoch: [0][ 3329/20019]	Time  0.000 ( 0.000)	Data   0.0288 (  0.0145)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09528)	Acc@5        0 (  0.4952)
Epoch: [0][ 3457/20019]	Time  0.000 ( 0.000)	Data   0.0299 (   0.015)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09582)	Acc@5        0 (  0.4985)
Epoch: [0][ 3585/20019]	Time  0.000 ( 0.000)	Data    0.031 (  0.0156)	Loss 6.9077e+00 (6.9078e+00)	Acc@1    1.562 ( 0.09414)	Acc@5    1.562 (  0.4929)
Epoch: [0][ 3713/20019]	Time  0.000 ( 0.000)	Data   0.0321 (  0.0161)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09637)	Acc@5    1.562 (  0.4966)
