Epoch: [0][   1/2503]	Time  0.000 ( 0.000)	Data 1.93e-05 (1.93e-05)	Loss 6.9077e+00 (6.9077e+00)	Acc@1        0 (       0)	Acc@5   0.3906 (  0.3906)
Epoch: [0][ 129/2503]	Time  0.000 ( 0.000)	Data  0.00131 (0.000706)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09236)	Acc@5   0.9766 (  0.4739)
Epoch: [0][ 257/2503]	Time  0.000 ( 0.000)	Data  0.00271 ( 0.00135)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09424)	Acc@5   0.7812 (  0.4689)
Epoch: [0][ 385/2503]	Time  0.000 ( 0.000)	Data   0.0046 (  0.0021)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09436)	Acc@5   0.1953 (  0.4657)
Epoch: [0][ 513/2503]	Time  0.000 ( 0.000)	Data  0.00592 ( 0.00289)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.0929)	Acc@5   0.7812 (  0.4675)
Epoch: [0][ 641/2503]	Time  0.000 ( 0.000)	Data  0.00729 ( 0.00363)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.5859 ( 0.09781)	Acc@5   0.5859 (  0.4762)
Epoch: [0][ 769/2503]	Time  0.000 ( 0.000)	Data  0.00876 ( 0.00436)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09956)	Acc@5   0.5859 (  0.4803)
Epoch: [0][ 897/2503]	Time  0.000 ( 0.000)	Data   0.0102 ( 0.00509)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09994)	Acc@5   0.3906 (  0.4853)
Epoch: [0][1025/2503]	Time  0.000 ( 0.000)	Data   0.0116 ( 0.00581)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1016)	Acc@5   0.3906 (  0.4874)
Epoch: [0][1153/2503]	Time  0.000 ( 0.000)	Data   0.0129 ( 0.00652)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1027)	Acc@5   0.5859 (  0.4909)
Epoch: [0][1281/2503]	Time  0.000 ( 0.000)	Data   0.0141 ( 0.00722)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1029)	Acc@5   0.3906 (  0.4917)
Epoch: [0][1409/2503]	Time  0.000 ( 0.000)	Data   0.0155 ( 0.00791)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.3906 (  0.1044)	Acc@5   0.3906 (  0.4949)
Epoch: [0][1537/2503]	Time  0.000 ( 0.000)	Data   0.0168 ( 0.00859)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1037)	Acc@5        0 (  0.4885)
Epoch: [0][1665/2503]	Time  0.000 ( 0.000)	Data   0.0185 ( 0.00928)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (   0.104)	Acc@5   0.3906 (  0.4867)
Epoch: [0][1793/2503]	Time  0.000 ( 0.000)	Data   0.0199 ( 0.00999)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1045)	Acc@5   0.3906 (   0.491)
Epoch: [0][1921/2503]	Time  0.000 ( 0.000)	Data   0.0218 (  0.0107)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1046)	Acc@5   0.5859 (  0.4941)
Epoch: [0][2049/2503]	Time  0.000 ( 0.000)	Data   0.0238 (  0.0115)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1034)	Acc@5   0.3906 (  0.4938)
Epoch: [0][2177/2503]	Time  0.000 ( 0.000)	Data   0.0252 (  0.0122)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1029)	Acc@5   0.3906 (  0.4946)
Epoch: [0][2305/2503]	Time  0.000 ( 0.000)	Data   0.0267 (   0.013)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1015)	Acc@5   0.3906 (  0.4961)
Epoch: [0][2433/2503]	Time  0.000 ( 0.000)	Data   0.0281 (  0.0138)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.5859 (  0.1011)	Acc@5   0.7812 (  0.4943)
Epoch: [1][   1/2503]	Time  0.000 ( 0.000)	Data   0.0294 (  0.0294)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1953)	Acc@5   0.7812 (  0.7812)
Epoch: [1][ 129/2503]	Time  0.000 ( 0.000)	Data   0.0312 (  0.0302)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1014)	Acc@5   0.3906 (  0.4663)
Epoch: [1][ 257/2503]	Time  0.000 ( 0.000)	Data   0.0325 (   0.031)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1049)	Acc@5   0.3906 (   0.475)
Epoch: [1][ 385/2503]	Time  0.000 ( 0.000)	Data   0.0341 (  0.0318)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1035)	Acc@5   0.7812 (  0.4875)
Epoch: [1][ 513/2503]	Time  0.000 ( 0.000)	Data   0.0356 (  0.0326)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1024)	Acc@5   0.1953 (  0.4866)
Epoch: [1][ 641/2503]	Time  0.000 ( 0.000)	Data   0.0371 (  0.0333)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 ( 0.09781)	Acc@5   0.5859 (  0.4802)
Epoch: [1][ 769/2503]	Time  0.000 ( 0.000)	Data    0.039 (  0.0341)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09753)	Acc@5   0.3906 (  0.4897)
Epoch: [1][ 897/2503]	Time  0.000 ( 0.000)	Data   0.0407 (  0.0349)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09798)	Acc@5   0.1953 (  0.4936)
Epoch: [1][1025/2503]	Time  0.000 ( 0.000)	Data    0.042 (  0.0357)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09851)	Acc@5        0 (  0.4926)
Epoch: [1][1153/2503]	Time  0.000 ( 0.000)	Data   0.0436 (  0.0365)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09842)	Acc@5   0.9766 (  0.4945)
Epoch: [1][1281/2503]	Time  0.000 ( 0.000)	Data   0.0454 (  0.0373)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09804)	Acc@5   0.3906 (  0.4967)
Epoch: [1][1409/2503]	Time  0.000 ( 0.000)	Data   0.0467 (  0.0381)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 ( 0.09828)	Acc@5   0.5859 (  0.4967)
Epoch: [1][1537/2503]	Time  0.000 ( 0.000)	Data   0.0481 (  0.0389)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09988)	Acc@5   0.3906 (  0.4974)
Epoch: [1][1665/2503]	Time  0.000 ( 0.000)	Data   0.0499 (  0.0396)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09912)	Acc@5   0.1953 (  0.4953)
Epoch: [1][1793/2503]	Time  0.000 ( 0.000)	Data   0.0513 (  0.0404)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1008)	Acc@5   0.7812 (  0.4972)
Epoch: [1][1921/2503]	Time  0.000 ( 0.000)	Data   0.0527 (  0.0412)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1026)	Acc@5   0.7812 (  0.4974)
Epoch: [1][2049/2503]	Time  0.000 ( 0.000)	Data   0.0541 (   0.042)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (   0.101)	Acc@5   0.1953 (  0.4951)
Epoch: [1][2177/2503]	Time  0.000 ( 0.000)	Data   0.0556 (  0.0427)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1006)	Acc@5   0.3906 (  0.4944)
Epoch: [1][2305/2503]	Time  0.000 ( 0.000)	Data   0.0574 (  0.0435)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1011)	Acc@5   0.3906 (  0.4933)
Epoch: [1][2433/2503]	Time  0.000 ( 0.000)	Data   0.0589 (  0.0442)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1011)	Acc@5    1.172 (  0.4947)
      Architecture: CPU
Number of features: 768
 Number of samples: 1281167
  Number of epochs: 2
 Number of weights: 15368
        Total time:    44.86 s ( 100.00 )
           Reading:    15.92 s (  35.48 )
           Loading:  0.05983 s (   0.13 )
        Prediction:    12.32 s (  27.46 )
   Backpropagation:    13.58 s (  30.28 )
