Epoch: [0][   1/2503]	Time  0.000 ( 0.000)	Data 0.000271 (0.000271)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5        0 (       0)
Epoch: [0][ 129/2503]	Time  0.000 ( 0.000)	Data    0.025 (  0.0127)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1045)	Acc@5   0.7812 (  0.4815)
Epoch: [0][ 257/2503]	Time  0.000 ( 0.000)	Data   0.0494 (  0.0249)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1049)	Acc@5   0.5859 (  0.4879)
Epoch: [0][ 385/2503]	Time  0.000 ( 0.000)	Data   0.0739 (  0.0371)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (   0.103)	Acc@5   0.7812 (  0.4982)
Epoch: [0][ 513/2503]	Time  0.000 ( 0.000)	Data   0.0984 (  0.0494)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1047)	Acc@5   0.3906 (  0.4942)
Epoch: [0][ 641/2503]	Time  0.000 ( 0.000)	Data    0.123 (  0.0616)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1073)	Acc@5   0.9766 (  0.4967)
Epoch: [0][ 769/2503]	Time  0.000 ( 0.000)	Data    0.147 (  0.0739)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1105)	Acc@5   0.9766 (  0.4963)
Epoch: [0][ 897/2503]	Time  0.000 ( 0.000)	Data    0.172 (  0.0861)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1121)	Acc@5   0.1953 (  0.5021)
Epoch: [0][1025/2503]	Time  0.000 ( 0.000)	Data    0.197 (  0.0984)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1119)	Acc@5   0.5859 (  0.5044)
Epoch: [0][1153/2503]	Time  0.000 ( 0.000)	Data    0.221 (   0.111)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1086)	Acc@5   0.3906 (  0.5031)
Epoch: [0][1281/2503]	Time  0.000 ( 0.000)	Data    0.246 (   0.123)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1073)	Acc@5   0.3906 (  0.5056)
Epoch: [0][1409/2503]	Time  0.000 ( 0.000)	Data     0.27 (   0.135)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1072)	Acc@5        0 (  0.5047)
Epoch: [0][1537/2503]	Time  0.000 ( 0.000)	Data    0.295 (   0.148)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1073)	Acc@5   0.1953 (  0.5054)
Epoch: [0][1665/2503]	Time  0.000 ( 0.000)	Data     0.32 (    0.16)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1043)	Acc@5   0.3906 (  0.4998)
Epoch: [0][1793/2503]	Time  0.000 ( 0.000)	Data    0.344 (   0.172)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 (  0.1038)	Acc@5   0.3906 (  0.4987)
Epoch: [0][1921/2503]	Time  0.000 ( 0.000)	Data    0.369 (   0.184)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1032)	Acc@5   0.7812 (  0.4989)
Epoch: [0][2049/2503]	Time  0.000 ( 0.000)	Data    0.393 (   0.197)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1023)	Acc@5   0.5859 (   0.499)
Epoch: [0][2177/2503]	Time  0.000 ( 0.000)	Data    0.418 (   0.209)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1016)	Acc@5   0.5859 (  0.4947)
Epoch: [0][2305/2503]	Time  0.000 ( 0.000)	Data    0.442 (   0.221)	Loss 6.9077e+00 (6.9078e+00)	Acc@1        0 (  0.1013)	Acc@5        0 (  0.4948)
Epoch: [0][2433/2503]	Time  0.000 ( 0.000)	Data    0.467 (   0.234)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (  0.1015)	Acc@5   0.1953 (  0.4935)
Epoch: [1][   1/2503]	Time  0.000 ( 0.000)	Data    0.481 (   0.481)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 (       0)	Acc@5   0.3906 (  0.3906)
Epoch: [1][ 129/2503]	Time  0.000 ( 0.000)	Data    0.505 (   0.493)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09387)	Acc@5   0.3906 (  0.5284)
Epoch: [1][ 257/2503]	Time  0.000 ( 0.000)	Data     0.53 (   0.505)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09424)	Acc@5   0.1953 (  0.5206)
Epoch: [1][ 385/2503]	Time  0.000 ( 0.000)	Data    0.554 (   0.518)	Loss 6.9077e+00 (6.9078e+00)	Acc@1   0.1953 (  0.0969)	Acc@5   0.7812 (  0.4977)
Epoch: [1][ 513/2503]	Time  0.000 ( 0.000)	Data    0.579 (    0.53)	Loss 6.9078e+00 (6.9078e+00)	Acc@1   0.1953 ( 0.09632)	Acc@5   0.3906 (  0.4835)
Epoch: [1][ 641/2503]	Time  0.000 ( 0.000)	Data    0.603 (   0.542)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09659)	Acc@5   0.5859 (  0.4787)
Epoch: [1][ 769/2503]	Time  0.000 ( 0.000)	Data    0.628 (   0.554)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09499)	Acc@5   0.3906 (  0.4782)
Epoch: [1][ 897/2503]	Time  0.000 ( 0.000)	Data    0.652 (   0.566)	Loss 6.9078e+00 (6.9078e+00)	Acc@1        0 ( 0.09798)	Acc@5        0 (  0.4823)
