1 1 3.887848 4.624182
1 2 1.947670 2.288723
1 4 0.981172 1.140468
1 8 0.486258 0.578205
1 16 0.240813 0.285922
1 32 0.122730 0.144338
1 64 0.061230 0.073100
1 128 0.030611 0.036189
1 256 0.015742 0.018812
1 512 0.008247 0.009835
1 1024 0.004349 0.005033
1 2048 0.002311 0.002615
1 4096 0.001294 0.001464
1 8192 0.000782 0.000872
1 16384 0.000522 0.000575
1 32768 0.000379 0.000419
1 65536 0.000282 0.000307
2 1 3.839218 4.564950
2 2 1.969656 2.287644
2 4 0.986783 1.151908
2 8 0.485803 0.574105
2 16 0.248783 0.287018
2 32 0.124288 0.144818
2 64 0.062215 0.071864
2 128 0.032335 0.038321
2 256 0.016643 0.019441
2 512 0.008825 0.010017
2 1024 0.004527 0.005202
2 2048 0.002635 0.002928
2 4096 0.001539 0.001693
2 8192 0.000993 0.001099
2 16384 0.000717 0.000779
2 32768 0.000558 0.000606
2 65536 0.000456 0.000489
4 1 3.927096 4.573641
4 2 1.962960 2.287427
4 4 0.970912 1.153269
4 8 0.500147 0.576936
4 16 0.248613 0.289299
4 32 0.127245 0.145380
4 64 0.066925 0.076732
4 128 0.034613 0.039796
4 256 0.017969 0.020458
4 512 0.009640 0.011045
4 1024 0.005439 0.005934
4 2048 0.003199 0.003447
4 4096 0.001988 0.002286
4 8192 0.001516 0.001597
4 16384 0.001129 0.001198
4 32768 0.000937 0.001012
4 65536 0.000824 0.000869
8 1 3.932647 4.652649
8 2 1.969707 2.290461
8 4 0.996051 1.157902
8 8 0.493943 0.581035
8 16 0.248350 0.290640
8 32 0.130227 0.154200
8 64 0.067860 0.079559
8 128 0.035078 0.042229
8 256 0.018738 0.021411
8 512 0.010418 0.012164
8 1024 0.006254 0.007236
8 2048 0.004111 0.004578
8 4096 0.002882 0.003647
8 8192 0.002330 0.002570
8 16384 0.001904 0.002058
8 32768 0.001709 0.001832
8 65536 0.001574 0.001747
16 1 3.904949 4.655794
16 2 1.980281 2.292609
16 4 0.992023 1.159054
16 8 0.501830 0.587585
16 16 0.264829 0.306112
16 32 0.137940 0.159358
16 64 0.071126 0.082100
16 128 0.037830 0.044452
16 256 0.021932 0.025488
16 512 0.013043 0.014996
16 1024 0.008814 0.010095
16 2048 0.006496 0.007288
16 4096 0.006801 0.006980
16 8192 0.005822 0.005495
16 16384 0.004232 0.005157
16 32768 0.003961 0.004542
16 65536 0.003750 0.004649
32 1 3.940537 4.649932
32 2 1.990061 2.306200
32 4 0.998749 1.163371
32 8 0.529517 0.610747
32 16 0.274118 0.317511
32 32 0.142756 0.168865
32 64 0.078264 0.091276
32 128 0.044891 0.053097
32 256 0.028517 0.032024
32 512 0.019913 0.022520
32 1024 0.015598 0.016744
32 2048 0.012653 0.014792
32 4096 0.011627 0.012357
32 8192 0.011030 0.011850
32 16384 0.010847 0.011463
32 32768 0.010376 0.011104
32 65536 0.010423 0.010909
64 1 3.979932 4.748813
64 2 2.033228 2.419716
64 4 1.077629 1.245046
64 8 0.531678 0.619222
64 16 0.273194 0.319726
64 32 0.152565 0.176039
64 64 0.089821 0.101179
64 128 0.059041 0.062051
64 256 0.039844 0.043712
64 512 0.031633 0.035500
64 1024 0.028252 0.029560
64 2048 0.025737 0.025337
64 4096 0.022632 0.023830
64 8192 0.022787 0.023806
64 16384 0.021334 0.023354
64 32768 0.021559 0.028401
64 65536 0.022531 0.025972
128 1 3.792359 4.573020
128 2 2.045881 2.374248
128 4 1.064194 1.246433
128 8 0.557671 0.645370
128 16 0.303104 0.350390
128 32 0.177757 0.199570
128 64 0.115505 0.126485
128 128 0.095074 0.091686
128 256 0.066099 0.073082
128 512 0.055089 0.057968
128 1024 0.050093 0.052738
128 2048 0.046933 0.050590
128 4096 0.046447 0.051010
128 8192 0.049104 0.047923
128 16384 0.043291 0.047631
128 32768 0.043439 0.046975
128 65536 0.044765 0.046410
256 1 4.049464 4.820302
256 2 2.116994 2.497521
256 4 1.095267 1.300880
256 8 0.601603 0.709771
256 16 0.355011 0.409932
256 32 0.230282 0.256677
256 64 0.164880 0.179802
256 128 0.128033 0.136986
256 256 0.109044 0.114544
256 512 0.097662 0.105848
256 1024 0.091919 0.104016
256 2048 0.088647 0.098232
256 4096 0.092448 0.096055
256 8192 0.090962 0.091475
256 16384 0.087474 0.095626
256 32768 0.086927 0.095189
256 65536 0.090150 0.095365
512 1 4.396787 5.222716
512 2 2.308268 2.694540
512 4 1.279979 1.434545
512 8 0.732108 0.813450
512 16 0.449191 0.516739
512 32 0.323912 0.361852
512 64 0.262229 0.286915
512 128 0.224689 0.239666
512 256 0.197614 0.213244
512 512 0.191269 0.200796
512 1024 0.182443 0.197619
512 2048 0.184470 0.188941
512 4096 0.182786 0.197674
512 8192 0.179717 0.192556
512 16384 0.174729 0.192914
512 32768 0.180818 0.185338
512 65536 0.174923 0.194102
1024 1 4.528217 5.277818
1024 2 2.490312 2.889483
1024 4 1.447681 1.635037
1024 8 0.912714 1.027531
1024 16 0.641543 0.734679
1024 32 0.518620 0.553735
1024 64 0.436485 0.463474
1024 128 0.408911 0.415621
1024 256 0.381813 0.400304
1024 512 0.371784 0.389304
1024 1024 0.375588 0.373806
1024 2048 0.367685 0.375617
1024 4096 0.358857 0.370673
1024 8192 0.366304 0.372957
1024 16384 0.368080 0.364756
1024 32768 0.362562 0.367756
1024 65536 0.358227 0.365888
