2023-03-03-04:32:10.626-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:10.789-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:10.954-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.124-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.284-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.440-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.608-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.765-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:11.924-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.081-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.240-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.398-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.558-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.716-UTC 64.32 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:12.874-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.030-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.189-UTC 64.00 65.19 64.99 64.87 62.34 63.47 66.46 64.26
2023-03-03-04:32:13.349-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.508-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.667-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.825-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:13.988-UTC 64.00 65.19 65.06 64.87 62.34 63.74 66.46 64.26
2023-03-03-04:32:14.153-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.46 64.26
2023-03-03-04:32:14.313-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:14.471-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:14.629-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.13 64.26
2023-03-03-04:32:14.786-UTC 64.00 65.19 65.06 64.87 62.34 63.74 66.46 64.26
2023-03-03-04:32:14.942-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.13 64.26
2023-03-03-04:32:15.099-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.13 63.94
2023-03-03-04:32:15.258-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.46 64.26
2023-03-03-04:32:15.415-UTC 64.00 65.19 64.99 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:15.574-UTC 64.00 65.19 65.06 64.87 62.34 64.06 66.46 64.26
2023-03-03-04:32:15.732-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.46 63.94
2023-03-03-04:32:15.889-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.13 63.94
2023-03-03-04:32:16.047-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.46 64.26
2023-03-03-04:32:16.204-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.13 63.94
2023-03-03-04:32:16.361-UTC 64.00 65.19 65.06 64.87 62.34 63.74 66.13 64.26
2023-03-03-04:32:16.519-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.13 63.94
2023-03-03-04:32:16.675-UTC 64.00 65.19 65.06 64.87 62.34 63.74 66.13 64.26
2023-03-03-04:32:16.834-UTC 64.00 65.19 64.99 64.87 62.34 63.74 66.13 63.94
