2023-02-22-02:42:27.485-UTC 64.87 62.80 64.73 62.01 62.48 64.00 64.52 61.94
2023-02-22-02:42:27.646-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:27.808-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:27.968-UTC 64.87 62.80 64.45 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:28.127-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:28.284-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:28.445-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:28.606-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:28.767-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:28.924-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:29.084-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:29.246-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:29.409-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:29.569-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:29.730-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:29.890-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:30.052-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:30.214-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:30.375-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:30.538-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:30.694-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:30.861-UTC 64.93 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:31.018-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:31.182-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:31.346-UTC 64.87 62.80 64.45 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:31.510-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:31.668-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:31.826-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:31.984-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:32.144-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:32.302-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:32.461-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:32.618-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:32.774-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:32.935-UTC 64.93 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:33.096-UTC 64.93 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:33.265-UTC 64.87 62.80 64.73 62.01 62.48 64.00 64.52 61.94
2023-02-22-02:42:33.425-UTC 64.87 62.80 64.73 62.01 62.80 63.67 64.52 61.94
2023-02-22-02:42:33.584-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:33.743-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:33.901-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:34.062-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:34.224-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:34.385-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:34.545-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:34.702-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:34.863-UTC 64.87 62.80 64.73 62.01 62.48 64.00 64.52 61.94
2023-02-22-02:42:35.022-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:35.184-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:35.345-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:35.503-UTC 64.87 62.80 64.73 62.08 62.54 63.67 64.52 61.94
2023-02-22-02:42:35.662-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:35.821-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:35.979-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:36.138-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:36.297-UTC 64.87 62.80 64.45 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:36.459-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:36.622-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:36.782-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:36.942-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:37.103-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:37.265-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:37.422-UTC 64.87 62.80 64.73 62.01 62.48 64.00 64.52 61.94
2023-02-22-02:42:37.580-UTC 64.87 62.80 64.67 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:37.736-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:37.894-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:38.056-UTC 64.87 62.80 64.45 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:38.214-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:38.373-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:38.538-UTC 64.87 62.80 64.45 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:38.697-UTC 64.87 62.80 64.73 62.08 62.48 64.00 64.52 61.94
2023-02-22-02:42:38.855-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:39.019-UTC 64.87 62.80 64.45 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:39.178-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:39.339-UTC 64.87 62.80 64.73 62.01 62.80 64.00 64.52 61.94
2023-02-22-02:42:39.500-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:39.659-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:39.819-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:39.976-UTC 64.87 62.80 64.73 62.01 62.48 63.67 64.52 61.94
2023-02-22-02:42:40.136-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:40.293-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:40.457-UTC 64.87 62.80 64.73 62.08 62.80 64.00 64.52 61.94
2023-02-22-02:42:40.614-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:40.771-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:40.930-UTC 64.87 62.80 64.73 62.08 62.48 63.67 64.52 61.94
2023-02-22-02:42:41.091-UTC 64.87 62.80 64.73 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:41.252-UTC 64.87 62.80 64.45 62.08 62.80 63.67 64.52 61.94
2023-02-22-02:42:41.412-UTC 64.87 62.80 64.45 62.08 62.48 63.67 64.52 61.94
